app_id,title,section_id,section_text,generated_answer,nli_score,nli_raw
1871880,Num One: Revised Edition,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.

Game: The 1,",27.73,"[{'label': 'neutral', 'score': 0.6506664752960205}, {'label': 'entailment', 'score': 0.27726200222969055}, {'label': 'contradiction', 'score': 0.07207158952951431}]"
1871880,Num One: Revised Edition,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,The game contains elements of the following concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,99.69,"[{'label': 'entailment', 'score': 0.9969229102134705}, {'label': 'neutral', 'score': 0.0024541120510548353}, {'label': 'contradiction', 'score': 0.0006229781429283321}]"
1701380,Cricket 22,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"The game is designed to be accessible to new players, with a series of tutorials and a first-time user experience that makes it easier to get into the game than ever before. The game also features a bevy of new innovations, including refined, tight controls that enable you to play your best game of cricket. The game is accessible to all skill levels, with a deep, narr",0.52,"[{'label': 'contradiction', 'score': 0.6700180172920227}, {'label': 'neutral', 'score': 0.3247413635253906}, {'label': 'entailment', 'score': 0.005240676924586296}]"
1701380,Cricket 22,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game have a unique art style or visual design? Answer in 1-2 sentences with your reasoning.

Concept: The game has a unique art style that is reminiscent of classic arcade games. The graphics are bright and colorful, with a focus on action and movement.

Game: Cricket 22: The Ultimate Cricket Game |",0.42,"[{'label': 'neutral', 'score': 0.9905140399932861}, {'label': 'contradiction', 'score': 0.005285386927425861}, {'label': 'entailment', 'score': 0.004200510215014219}]"
1701380,Cricket 22,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","- A detailed simulation of the sport that Big Ant has ever created
- A new commentary team featuring Michael Atherton, Ian Healy, Mel Jones, Alison Mitchell, and David Gower
- A bevy of new innovations, including all-new bowling and fielding controls, refined, tight controls, and a deep, narrative-driven career",0.08,"[{'label': 'neutral', 'score': 0.9934048056602478}, {'label': 'contradiction', 'score': 0.005843922030180693}, {'label': 'entailment', 'score': 0.0007512924494221807}]"
1701380,Cricket 22,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"The game's narrative-driven career mode allows players to manage their training and press conferences, deal with injuries, and decide their path towards international glory. The game's new bowling and fielding controls feature refined, tight controls that enable players to play their best game of cricket. The game's new commentary team features an all-new commentary team",3.18,"[{'label': 'neutral', 'score': 0.9603317379951477}, {'label': 'entailment', 'score': 0.03182239830493927}, {'label': 'contradiction', 'score': 0.00784582830965519}]"
1609870,Pro Basketball Manager 2022,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The game is set in a fictional basketball league, with teams competing for the championship.

Game: First game: Win a game by 20 or more. | Hiring: Recruit a player. | We are just warming up!:",0.03,"[{'label': 'neutral', 'score': 0.9965217113494873}, {'label': 'contradiction', 'score': 0.0031834891997277737}, {'label': 'entailment', 'score': 0.00029483329853974283}]"
1609870,Pro Basketball Manager 2022,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"1. Create your team
2. Manage your team
3. Recruit and train your players
4. Manage your team's finances
5. Manage your team's staff
6. Improve your arena
7. Manage your team's day-to-day operations
8. Play live games
9. Win championships",3.11,"[{'label': 'contradiction', 'score': 0.4848751723766327}, {'label': 'neutral', 'score': 0.4839892089366913}, {'label': 'entailment', 'score': 0.031135672703385353}]"
1609870,Pro Basketball Manager 2022,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Title: Pro Basketball Manager 2022

Game: First game: Win a game by 20 or more.

Game: Second game: Win a game by only one point.

Game: Third game: Finish a season.

Game: Fourth game: Complete a trade.

Game: Fifth game: One point.",0.06,"[{'label': 'neutral', 'score': 0.9927471280097961}, {'label': 'contradiction', 'score': 0.006702813319861889}, {'label': 'entailment', 'score': 0.0005501164705492556}]"
1609870,Pro Basketball Manager 2022,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.

Game: First game: Win a game.",95.64,"[{'label': 'entailment', 'score': 0.9563813209533691}, {'label': 'neutral', 'score': 0.03896128386259079}, {'label': 'contradiction', 'score': 0.00465739518404007}]"
1462810,WRC 10 FIA World Rally Championship,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,The game's concept of 'cloudy spots' is represented by the inclusion of indeterminate passages in the game's narrative. The game's concept of 'ghost' is represented by the inclusion of a stuntman who can perform a jump over 30 meters. The game's concept of 'gaining experience' is represented by the inclusion of,6.25,"[{'label': 'neutral', 'score': 0.7421744465827942}, {'label': 'contradiction', 'score': 0.19532568752765656}, {'label': 'entailment', 'score': 0.06249988451600075}]"
1462810,WRC 10 FIA World Rally Championship,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

Game: Welcome Aboard: Start a new WRC 10 career |",73.35,"[{'label': 'entailment', 'score': 0.7334721684455872}, {'label': 'neutral', 'score': 0.24369440972805023}, {'label': 'contradiction', 'score': 0.022833386436104774}]"
1462810,WRC 10 FIA World Rally Championship,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: The game's story mode is set in the 1970s, and the player must navigate through a series of challenging events to become a champion.

Game: WRC 10: History Mode | Stuntman: Perform",0.02,"[{'label': 'neutral', 'score': 0.9947324991226196}, {'label': 'contradiction', 'score': 0.00506047997623682}, {'label': 'entailment', 'score': 0.00020696877618320286}]"
1462810,WRC 10 FIA World Rally Championship,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"The game's Career Mode has been upgraded with a livery editor, allowing players to create their own team and add their colours to contemporary rally cars.",64.13,"[{'label': 'entailment', 'score': 0.6412900686264038}, {'label': 'neutral', 'score': 0.3100806772708893}, {'label': 'contradiction', 'score': 0.04862924665212631}]"
1641830,Axis Football 2021,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"This game contains elements of the following concept: cloudy spots in Kafka's texts, indeterminate passages that encourage the reader to actively make connections between the elements of a narrative, and that just happened.",1.07,"[{'label': 'neutral', 'score': 0.9809879064559937}, {'label': 'entailment', 'score': 0.010654144920408726}, {'label': 'contradiction', 'score': 0.008357938379049301}]"
1641830,Axis Football 2021,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,This game contains elements of the following concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,99.52,"[{'label': 'entailment', 'score': 0.9952431321144104}, {'label': 'neutral', 'score': 0.003427559044212103}, {'label': 'contradiction', 'score': 0.001329275663010776}]"
1641830,Axis Football 2021,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.",This game contains elements of the following concept: Axis Football 2021.,0.02,"[{'label': 'neutral', 'score': 0.9981815814971924}, {'label': 'contradiction', 'score': 0.0016532825538888574}, {'label': 'entailment', 'score': 0.0001651115162530914}]"
1641830,Axis Football 2021,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,This game contains elements of the following concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,99.71,"[{'label': 'entailment', 'score': 0.9970683455467224}, {'label': 'neutral', 'score': 0.002240227535367012}, {'label': 'contradiction', 'score': 0.0006913985125720501}]"
1597220,Tower Ball - Incremental Tower Defense,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"This game is an incremental tower defense game where players start with a weak base and gradually build up their defenses to conquer the falling balls. The game has 7 unique turrets to build, each with their own abilities, and players earn cash and gems for each ball destroyed. The game has 8 increasingly difficult levels, and players can spend cash to upgrade their",0.69,"[{'label': 'neutral', 'score': 0.8940916061401367}, {'label': 'contradiction', 'score': 0.09896662831306458}, {'label': 'entailment', 'score': 0.006941801868379116}]"
1597220,Tower Ball - Incremental Tower Defense,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"This game has a unique tower defense mechanic where the player builds towers to destroy falling balls. The player earns cash and prestige points to upgrade their towers. The game has 7 unique towers to build, each with their own abilities. The game has increasingly difficult levels to conquer, higher difficulty levels give more cash and gems. The game has 8",1.44,"[{'label': 'neutral', 'score': 0.49645864963531494}, {'label': 'contradiction', 'score': 0.4891044795513153}, {'label': 'entailment', 'score': 0.014436936937272549}]"
1597220,Tower Ball - Incremental Tower Defense,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game have a unique feature that sets it apart from other tower defense games? Answer in 1-2 sentences with your reasoning.

Concept: Example: The game has a power-up system that allows players to earn money on idle or while afk.

Game: Tower Ball Adept: Shrink 100 Balls | Tower Ball Master",0.07,"[{'label': 'neutral', 'score': 0.9512823224067688}, {'label': 'contradiction', 'score': 0.048029299825429916}, {'label': 'entailment', 'score': 0.0006883622845634818}]"
1597220,Tower Ball - Incremental Tower Defense,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"This game has elements of the following concepts: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context. The game has unique towers to build, each with their own abilities, and power-ups that earn money on idle or while af",99.67,"[{'label': 'entailment', 'score': 0.9967425465583801}, {'label': 'neutral', 'score': 0.002884605433791876}, {'label': 'contradiction', 'score': 0.0003728297888301313}]"
1454050,Tour de France 2021,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"- The game starts with a brief introduction to the concept of ""cloudy spots"" in Kafka's texts.
- The player is asked to make connections between the elements of a narrative.
- The player is asked to choose a concept and finish a stage.
- The player is asked to choose a concept and finish a season.
- The player is asked",2.32,"[{'label': 'neutral', 'score': 0.9434999227523804}, {'label': 'contradiction', 'score': 0.03333672136068344}, {'label': 'entailment', 'score': 0.02316330559551716}]"
1454050,Tour de France 2021,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"- The game contains elements of the following concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

- The game includes the 19 World Tour teams and their jerseys as well as the teams Alpecin-Fenix, B",99.35,"[{'label': 'entailment', 'score': 0.9935122132301331}, {'label': 'neutral', 'score': 0.005365902092307806}, {'label': 'contradiction', 'score': 0.0011219324078410864}]"
1454050,Tour de France 2021,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","- The game contains elements of the following concept: The game contains elements of the following concept:
- The game contains elements of the following concept:
- The game contains elements of the following concept:
- The game contains elements of the following concept:
- The game contains elements of the following concept:
- The game contains elements of the following concept:
- The game",0.07,"[{'label': 'neutral', 'score': 0.9959122538566589}, {'label': 'contradiction', 'score': 0.0034137428738176823}, {'label': 'entailment', 'score': 0.0006739967502653599}]"
1454050,Tour de France 2021,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"- The game is a cycling simulation with a focus on the Tour de France.
- The game includes 21 stages of the 2021 Tour de France.
- The game features realistic peloton behaviour, including the impact of the weather and the riders' emotions.
- The game includes a redesigned My Tour mode with more custom",0.1,"[{'label': 'neutral', 'score': 0.9931588768959045}, {'label': 'contradiction', 'score': 0.005837234668433666}, {'label': 'entailment', 'score': 0.0010039409389719367}]"
760630,Tennis Elbow Manager 2,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The game is a tennis manager game, where you take control of a tennis coach and his player, and your goal is to reach the Number One ranking in the world, to stay there as long as possible and win as many Grand Slam titles as possible.",0.06,"[{'label': 'neutral', 'score': 0.9926300048828125}, {'label': 'contradiction', 'score': 0.006737300660461187}, {'label': 'entailment', 'score': 0.0006326476577669382}]"
760630,Tennis Elbow Manager 2,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

Game: Boom: Do 1 Shoulder Height Acceleration Forehand",94.7,"[{'label': 'entailment', 'score': 0.9469742178916931}, {'label': 'neutral', 'score': 0.04653286561369896}, {'label': 'contradiction', 'score': 0.006492934189736843}]"
760630,Tennis Elbow Manager 2,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.

Game: Boom: Do",36.38,"[{'label': 'neutral', 'score': 0.5582295060157776}, {'label': 'entailment', 'score': 0.36377713084220886}, {'label': 'contradiction', 'score': 0.07799339294433594}]"
760630,Tennis Elbow Manager 2,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.",96.45,"[{'label': 'entailment', 'score': 0.9645329713821411}, {'label': 'neutral', 'score': 0.031111400574445724}, {'label': 'contradiction', 'score': 0.004355632234364748}]"
1044980,Mech Mechanic Simulator,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"The game contains elements of the following concept: ""Cloudy spots"" in Kafka's texts.",1.07,"[{'label': 'neutral', 'score': 0.9722062945365906}, {'label': 'contradiction', 'score': 0.01710415817797184}, {'label': 'entailment', 'score': 0.010689526796340942}]"
1044980,Mech Mechanic Simulator,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,The game contains elements of the following concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,99.47,"[{'label': 'entailment', 'score': 0.994743824005127}, {'label': 'neutral', 'score': 0.0037971839774399996}, {'label': 'contradiction', 'score': 0.0014590108767151833}]"
1044980,Mech Mechanic Simulator,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","The game contains elements of the following concept: The player is a mech mechanic who has to repair and improve giant machines. The game involves examining parts, finding broken elements, and ordering new ones. The player must also fix whatever they can, and the rest of the game involves job offers that require them to repaint or update mechs. The game has a focus on developing a business",0.03,"[{'label': 'neutral', 'score': 0.9969874024391174}, {'label': 'contradiction', 'score': 0.0026945227291435003}, {'label': 'entailment', 'score': 0.000318144477205351}]"
1044980,Mech Mechanic Simulator,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,The game contains elements of the following concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,99.69,"[{'label': 'entailment', 'score': 0.9969229102134705}, {'label': 'neutral', 'score': 0.0024541120510548353}, {'label': 'contradiction', 'score': 0.0006229781429283321}]"
1412780,Axis Football 2020,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"This game has a focus on the concept of 'cloudy spots' in Kafka's texts. The game includes elements of the concept, such as indeterminate passages that encourage the player to actively make connections between the elements of a narrative. The game also includes a focus on cloudy spots, with indeterminate passages that encourage the player",10.3,"[{'label': 'neutral', 'score': 0.8836397528648376}, {'label': 'entailment', 'score': 0.10296524316072464}, {'label': 'contradiction', 'score': 0.013394968584179878}]"
1412780,Axis Football 2020,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"This game has a focus on top-down effects that prevent reading from being a purely passive process. The game's gameplay improvements, Franchise Mode, and slick new UI make it a great choice for football gaming enthusiasts.",0.36,"[{'label': 'neutral', 'score': 0.9718151092529297}, {'label': 'contradiction', 'score': 0.02456311509013176}, {'label': 'entailment', 'score': 0.0036217409651726484}]"
1412780,Axis Football 2020,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: The game features a slick new UI, improved Franchise Mode, and a complete Franchise Mode experience.",0.02,"[{'label': 'neutral', 'score': 0.9941784143447876}, {'label': 'contradiction', 'score': 0.005642217583954334}, {'label': 'entailment', 'score': 0.00017933835624717176}]"
1412780,Axis Football 2020,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"This game has a focus on elements of the concept of ""interpretative openness"" and includes elements of the following concepts: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context. The game's gameplay improvements, Franchise Mode",99.63,"[{'label': 'entailment', 'score': 0.996304988861084}, {'label': 'neutral', 'score': 0.0031165482942014933}, {'label': 'contradiction', 'score': 0.0005785429966636002}]"
591460,Parkasaurus,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The game is a dinosaur tycoon management simulation where you take care of your dinosaurs by constructing well-designed exhibits, researching specialized technologies, and maximizing profits to expand into the ultimate dinosaur theme park",0.07,"[{'label': 'neutral', 'score': 0.9937834739685059}, {'label': 'contradiction', 'score': 0.005535504315048456}, {'label': 'entailment', 'score': 0.0006810552440583706}]"
591460,Parkasaurus,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

Game: Eureka!: Make your first science discovery | Tricer",59.89,"[{'label': 'entailment', 'score': 0.5988760590553284}, {'label': 'neutral', 'score': 0.3711647391319275}, {'label': 'contradiction', 'score': 0.029959190636873245}]"
591460,Parkasaurus,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: The game is a dinosaur tycoon management simulation where you take care of your dinosaurs by constructing well-designed exhibits, researching specialized technologies, and maximizing profits to expand into the ultimate dinosaur",0.02,"[{'label': 'neutral', 'score': 0.9921851754188538}, {'label': 'contradiction', 'score': 0.0075666108168661594}, {'label': 'entailment', 'score': 0.00024828093592077494}]"
591460,Parkasaurus,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.

Game: Eureka!: Make your first",87.15,"[{'label': 'entailment', 'score': 0.8714568614959717}, {'label': 'neutral', 'score': 0.1019170805811882}, {'label': 'contradiction', 'score': 0.02662600576877594}]"
1069910,Factory Coin Mining,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The game is a strategy game where you build a base to mine virtual coins.",0.04,"[{'label': 'neutral', 'score': 0.9959030747413635}, {'label': 'contradiction', 'score': 0.0036872474011033773}, {'label': 'entailment', 'score': 0.00040965722291730344}]"
1069910,Factory Coin Mining,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

Game: Coal Miner: Collect 1000 coal from nature",76.28,"[{'label': 'entailment', 'score': 0.7628381848335266}, {'label': 'neutral', 'score': 0.21437950432300568}, {'label': 'contradiction', 'score': 0.022782301530241966}]"
1069910,Factory Coin Mining,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: The game is set in a post-apocalyptic world where the only source of food is a limited resource. The player must build a base and collect resources to survive.

Game: The Last of Us: Build a base, gather resources",0.04,"[{'label': 'neutral', 'score': 0.9973832964897156}, {'label': 'contradiction', 'score': 0.0022239310201257467}, {'label': 'entailment', 'score': 0.000392813584767282}]"
1069910,Factory Coin Mining,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.

Game: Coal Miner: Collect 1",91.76,"[{'label': 'entailment', 'score': 0.9176243543624878}, {'label': 'neutral', 'score': 0.07136379182338715}, {'label': 'contradiction', 'score': 0.011011864058673382}]"
1098210,Axis Football 2019,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"This game has a lot of upgrades and improvements, including a new performance, framerate, and smoothness of gameplay. The game has a detailed coach badge system, in-depth scouting system, customizable practice strategy, facilities management, financial reports, team morale, official soundtrack, and more. The game has a massive defensive playbook, a team",0.05,"[{'label': 'neutral', 'score': 0.945093035697937}, {'label': 'contradiction', 'score': 0.0544431172311306}, {'label': 'entailment', 'score': 0.00046388039481826127}]"
1098210,Axis Football 2019,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"This game is a sequel to Axis Football 2018, and it has been upgraded with new features and improvements. The game has a new coaching staff, detailed scouting system, and customizable practice strategy. The game has a massive performance improvement, framerate, and smoothness of gameplay. The game has a detailed Coach Badge system, In",0.32,"[{'label': 'neutral', 'score': 0.9950563907623291}, {'label': 'entailment', 'score': 0.003232197370380163}, {'label': 'contradiction', 'score': 0.001711405930109322}]"
1098210,Axis Football 2019,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","This game has a detailed coaching staff, customizable practice strategy system, and a detailed scouting system for recruiting new players. The game also has a team guide and draft summary, and a team portraits feature. The game has streamlined player contracts, and the game has pre-game coin tosses. The game has new stadiums, clock management plays, and",0.02,"[{'label': 'neutral', 'score': 0.9965596795082092}, {'label': 'contradiction', 'score': 0.0032121576368808746}, {'label': 'entailment', 'score': 0.00022813957184553146}]"
1098210,Axis Football 2019,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,This game is a great improvement over the previous version. The new features and improvements make it more enjoyable to play and spectate. The game modes are more diverse and offer a wider range of gameplay options. The coaching staffs are detailed and provide a more realistic experience. The player contracts and drafting system are more detailed and offer more flexibility. The stadiums are more,0.64,"[{'label': 'neutral', 'score': 0.9903475046157837}, {'label': 'entailment', 'score': 0.006380144506692886}, {'label': 'contradiction', 'score': 0.0032723024487495422}]"
1082720,Click Legends,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,This game contains elements of the following concept: cloudy spots.,4.78,"[{'label': 'neutral', 'score': 0.8477177619934082}, {'label': 'contradiction', 'score': 0.10443227738142014}, {'label': 'entailment', 'score': 0.04784994199872017}]"
1082720,Click Legends,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"This game contains elements of the concept of not only cloudy spots prompting the reader to interpret actively, but also of seemingly clear passages triggering top-down effects that prevent reading from being a purely passive process. The game's Mountain of Moolah, for example, requires the player to click on a specific number of times to progress, and the game's",99.54,"[{'label': 'entailment', 'score': 0.9954378008842468}, {'label': 'neutral', 'score': 0.0035216992255300283}, {'label': 'contradiction', 'score': 0.0010405076900497079}]"
